,set,p,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
1181,type1_1,20,56,0.0,0.0,0,0.03333333333333333,mse,0.84,1.0,1.0,,,0.0,0.08
1182,type1_1,20,56,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.08
1183,type1_2,20,56,0.0,0.0,0,0.0,mse,,,,0.01,0.1,0.08,
1184,type1_2,20,56,0.0,1.0,0,0.0,mse,,,,0.0,0.1,0.0,
1185,type1_2,20,56,0.0,2.0,0,0.0,mse,,,,0.09,0.1,0.08,
1186,type1_2,20,56,0.0,3.0,0,0.0,mse,,,,0.17,0.1,0.08,
1187,type1_2,20,56,0.0,4.0,0,0.0,mse,,,,0.25,0.1,0.08,
1188,type1_2,20,56,0.0,5.0,0,0.0,mse,,,,0.25,0.1,0.08,
1189,type1_2,20,56,0.0,6.0,0,0.0,mse,,,,0.33,0.1,0.08,
1190,power,20,56,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1191,power,20,56,0.08333333333333333,0.0,0,0.0,mse,,,,,0.01,0.0,0.09
1192,power,20,56,0.16666666666666666,0.0,0,0.0,mse,,,,,0.27,0.09,0.26
1193,power,20,56,0.25,0.0,0,0.0,mse,,,,,0.51,0.26,0.34
1194,power,20,56,0.3333333333333333,0.0,0,0.0,mse,,,,,0.84,0.36,0.52
1195,power,20,56,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.52,0.52
1196,power,20,56,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
1197,type1_1,20,57,0.0,0.0,0,0.0,mse,0.09,0.01,0.01,,,0.01,0.01
1198,type1_1,20,57,0.0,0.0,0,0.006666666666666667,mse,0.17,0.26,0.17,,,0.0,0.09
1199,type1_1,20,57,0.0,0.0,0,0.013333333333333334,mse,0.17,0.51,0.33,,,0.0,0.09
1200,type1_1,20,57,0.0,0.0,0,0.02,mse,0.34,0.83,0.6,,,0.0,0.09
1201,type1_1,20,57,0.0,0.0,0,0.02666666666666667,mse,0.59,1.0,1.0,,,0.0,0.09
1202,type1_1,20,57,0.0,0.0,0,0.03333333333333333,mse,0.68,1.0,1.0,,,0.0,0.08
1203,type1_1,20,57,0.0,0.0,0,0.04,mse,0.84,1.0,1.0,,,0.0,0.08
1204,type1_2,20,57,0.0,0.0,0,0.0,mse,,,,0.24,0.08,0.24,
1205,type1_2,20,57,0.0,1.0,0,0.0,mse,,,,0.24,0.08,0.0,
1206,type1_2,20,57,0.0,2.0,0,0.0,mse,,,,0.25,0.08,0.08,
1207,type1_2,20,57,0.0,3.0,0,0.0,mse,,,,0.34,0.08,0.08,
1208,type1_2,20,57,0.0,4.0,0,0.0,mse,,,,0.35,0.08,0.08,
1209,type1_2,20,57,0.0,5.0,0,0.0,mse,,,,0.35,0.08,0.08,
1210,type1_2,20,57,0.0,6.0,0,0.0,mse,,,,0.43,0.08,0.08,
1211,power,20,57,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1212,power,20,57,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.0,0.09
1213,power,20,57,0.16666666666666666,0.0,0,0.0,mse,,,,,0.25,0.09,0.26
1214,power,20,57,0.25,0.0,0,0.0,mse,,,,,0.6,0.26,0.34
1215,power,20,57,0.3333333333333333,0.0,0,0.0,mse,,,,,0.76,0.44,0.52
1216,power,20,57,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.52,0.52
1217,power,20,57,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
1218,type1_1,20,58,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.0
1219,type1_1,20,58,0.0,0.0,0,0.006666666666666667,mse,0.25,0.19,0.26,,,0.0,0.09
1220,type1_1,20,58,0.0,0.0,0,0.013333333333333334,mse,0.43,0.67,0.92,,,0.0,0.09
1221,type1_1,20,58,0.0,0.0,0,0.02,mse,0.92,0.99,1.0,,,0.0,0.09
1222,type1_1,20,58,0.0,0.0,0,0.02666666666666667,mse,0.92,1.0,1.0,,,0.0,0.09
1223,type1_1,20,58,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.08
1224,type1_1,20,58,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.08
1225,type1_2,20,58,0.0,0.0,0,0.0,mse,,,,0.16,0.24,0.08,
1226,type1_2,20,58,0.0,1.0,0,0.0,mse,,,,0.16,0.24,0.0,
1227,type1_2,20,58,0.0,2.0,0,0.0,mse,,,,0.24,0.24,0.0,
1228,type1_2,20,58,0.0,3.0,0,0.0,mse,,,,0.25,0.24,0.08,
1229,type1_2,20,58,0.0,4.0,0,0.0,mse,,,,0.41,0.24,0.08,
1230,type1_2,20,58,0.0,5.0,0,0.0,mse,,,,0.49,0.24,0.08,
1231,type1_2,20,58,0.0,6.0,0,0.0,mse,,,,0.57,0.24,0.0,
1232,power,20,58,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1233,power,20,58,0.08333333333333333,0.0,0,0.0,mse,,,,,0.01,0.0,0.09
1234,power,20,58,0.16666666666666666,0.0,0,0.0,mse,,,,,0.1,0.09,0.34
1235,power,20,58,0.25,0.0,0,0.0,mse,,,,,0.44,0.18,0.35
1236,power,20,58,0.3333333333333333,0.0,0,0.0,mse,,,,,0.84,0.36,0.52
1237,power,20,58,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.52,0.52
1238,power,20,58,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
1239,type1_1,20,59,0.0,0.0,0,0.0,mse,0.0,0.17,0.0,,,0.0,0.08
1240,type1_1,20,59,0.0,0.0,0,0.006666666666666667,mse,0.32,0.41,0.48,,,0.0,0.09
1241,type1_1,20,59,0.0,0.0,0,0.013333333333333334,mse,0.57,0.81,0.9,,,0.0,0.09
1242,type1_1,20,59,0.0,0.0,0,0.02,mse,0.9,1.0,1.0,,,0.0,0.08
1243,type1_1,20,59,0.0,0.0,0,0.02666666666666667,mse,0.98,1.0,1.0,,,0.0,0.08
1244,type1_1,20,59,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.08
1245,type1_1,20,59,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.08
1246,type1_2,20,59,0.0,0.0,0,0.0,mse,,,,0.08,0.0,0.0,
1247,type1_2,20,59,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.0,
1248,type1_2,20,59,0.0,2.0,0,0.0,mse,,,,0.08,0.0,0.0,
1249,type1_2,20,59,0.0,3.0,0,0.0,mse,,,,0.24,0.0,0.0,
1250,type1_2,20,59,0.0,4.0,0,0.0,mse,,,,0.25,0.0,0.0,
1251,type1_2,20,59,0.0,5.0,0,0.0,mse,,,,0.33,0.0,0.0,
1252,type1_2,20,59,0.0,6.0,0,0.0,mse,,,,0.57,0.0,0.0,
1253,power,20,59,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1254,power,20,59,0.08333333333333333,0.0,0,0.0,mse,,,,,0.01,0.0,0.09
1255,power,20,59,0.16666666666666666,0.0,0,0.0,mse,,,,,0.35,0.09,0.34
1256,power,20,59,0.25,0.0,0,0.0,mse,,,,,0.43,0.26,0.35
1257,power,20,59,0.3333333333333333,0.0,0,0.0,mse,,,,,0.52,0.36,0.52
1258,power,20,59,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.52,0.52
1259,power,20,59,0.5,0.0,0,0.0,mse,,,,,1.0,0.76,0.84
1260,type1_1,30,60,0.0,0.0,0,0.0,mse,0.08,0.16,0.16,,,0.08,0.09
1261,type1_1,30,60,0.0,0.0,0,0.006666666666666667,mse,0.32,0.57,0.49,,,0.08,0.01
1262,type1_1,30,60,0.0,0.0,0,0.013333333333333334,mse,0.57,1.0,0.92,,,0.08,0.01
1263,type1_1,30,60,0.0,0.0,0,0.02,mse,0.91,1.0,0.92,,,0.08,0.01
1264,type1_1,30,60,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.08,0.01
1265,type1_1,30,60,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.08,0.01
1266,type1_1,30,60,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.08,0.01
1267,type1_2,30,60,0.0,0.0,0,0.0,mse,,,,0.08,0.0,0.08,
1268,type1_2,30,60,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.08,
1269,type1_2,30,60,0.0,2.0,0,0.0,mse,,,,0.32,0.0,0.0,
1270,type1_2,30,60,0.0,3.0,0,0.0,mse,,,,0.49,0.0,0.0,
1271,type1_2,30,60,0.0,4.0,0,0.0,mse,,,,0.57,0.0,0.0,
1272,type1_2,30,60,0.0,5.0,0,0.0,mse,,,,0.57,0.0,0.0,
1273,type1_2,30,60,0.0,6.0,0,0.0,mse,,,,0.57,0.0,0.0,
1274,power,30,60,0.0,0.0,0,0.0,mse,,,,,0.08,0.08,0.0
1275,power,30,60,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.08,0.08
1276,power,30,60,0.16666666666666666,0.0,0,0.0,mse,,,,,0.08,0.16,0.24
1277,power,30,60,0.25,0.0,0,0.0,mse,,,,,0.32,0.17,0.42
1278,power,30,60,0.3333333333333333,0.0,0,0.0,mse,,,,,0.67,0.26,0.59
1279,power,30,60,0.41666666666666663,0.0,0,0.0,mse,,,,,0.83,0.5,0.84
1280,power,30,60,0.5,0.0,0,0.0,mse,,,,,0.92,0.83,0.92
1281,type1_1,30,61,0.0,0.0,0,0.0,mse,0.0,0.08,0.0,,,0.08,0.0
1282,type1_1,30,61,0.0,0.0,0,0.006666666666666667,mse,0.25,0.58,0.5,,,0.08,0.01
1283,type1_1,30,61,0.0,0.0,0,0.013333333333333334,mse,0.76,1.0,1.0,,,0.08,0.01
1284,type1_1,30,61,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.08,0.01
1285,type1_1,30,61,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.08,0.01
1286,type1_1,30,61,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.08,0.01
1287,type1_1,30,61,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.08,0.01
1288,type1_2,30,61,0.0,0.0,0,0.0,mse,,,,0.08,0.0,0.08,
1289,type1_2,30,61,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.08,
1290,type1_2,30,61,0.0,2.0,0,0.0,mse,,,,0.16,0.0,0.0,
1291,type1_2,30,61,0.0,3.0,0,0.0,mse,,,,0.34,0.0,0.0,
1292,type1_2,30,61,0.0,4.0,0,0.0,mse,,,,0.34,0.0,0.0,
1293,type1_2,30,61,0.0,5.0,0,0.0,mse,,,,0.5,0.0,0.0,
1294,type1_2,30,61,0.0,6.0,0,0.0,mse,,,,0.5,0.0,0.0,
1295,power,30,61,0.0,0.0,0,0.0,mse,,,,,0.08,0.08,0.08
1296,power,30,61,0.08333333333333333,0.0,0,0.0,mse,,,,,0.09,0.08,0.08
1297,power,30,61,0.16666666666666666,0.0,0,0.0,mse,,,,,0.33,0.16,0.24
1298,power,30,61,0.25,0.0,0,0.0,mse,,,,,0.49,0.17,0.5
1299,power,30,61,0.3333333333333333,0.0,0,0.0,mse,,,,,0.6,0.26,0.59
1300,power,30,61,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.5,0.84
1301,power,30,61,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.92
1302,type1_1,30,62,0.0,0.0,0,0.0,mse,0.0,0.08,0.0,,,0.09,0.08
1303,type1_1,30,62,0.0,0.0,0,0.006666666666666667,mse,0.12,0.92,0.84,,,0.09,0.01
1304,type1_1,30,62,0.0,0.0,0,0.013333333333333334,mse,0.92,1.0,1.0,,,0.09,0.01
1305,type1_1,30,62,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.08,0.01
1306,type1_1,30,62,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.08,0.01
1307,type1_1,30,62,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.08,0.01
1308,type1_1,30,62,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.08,0.01
1309,type1_2,30,62,0.0,0.0,0,0.0,mse,,,,0.08,0.24,0.08,
1310,type1_2,30,62,0.0,1.0,0,0.0,mse,,,,0.09,0.24,0.08,
1311,type1_2,30,62,0.0,2.0,0,0.0,mse,,,,0.33,0.24,0.0,
1312,type1_2,30,62,0.0,3.0,0,0.0,mse,,,,0.41,0.24,0.0,
1313,type1_2,30,62,0.0,4.0,0,0.0,mse,,,,0.49,0.24,0.0,
1314,type1_2,30,62,0.0,5.0,0,0.0,mse,,,,0.49,0.24,0.0,
1315,type1_2,30,62,0.0,6.0,0,0.0,mse,,,,0.49,0.24,0.0,
1316,power,30,62,0.0,0.0,0,0.0,mse,,,,,0.08,0.0,0.0
1317,power,30,62,0.08333333333333333,0.0,0,0.0,mse,,,,,0.0,0.08,0.08
1318,power,30,62,0.16666666666666666,0.0,0,0.0,mse,,,,,0.16,0.16,0.24
1319,power,30,62,0.25,0.0,0,0.0,mse,,,,,0.24,0.17,0.41
1320,power,30,62,0.3333333333333333,0.0,0,0.0,mse,,,,,0.35,0.26,0.59
1321,power,30,62,0.41666666666666663,0.0,0,0.0,mse,,,,,0.91,0.42,0.84
1322,power,30,62,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.92
1323,type1_1,30,63,0.0,0.0,0,0.0,mse,0.0,0.08,0.0,,,0.0,0.09
1324,type1_1,30,63,0.0,0.0,0,0.006666666666666667,mse,0.42,0.5,0.58,,,0.08,0.01
1325,type1_1,30,63,0.0,0.0,0,0.013333333333333334,mse,0.74,0.84,1.0,,,0.08,0.01
1326,type1_1,30,63,0.0,0.0,0,0.02,mse,0.84,1.0,1.0,,,0.08,0.01
1327,type1_1,30,63,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.08,0.01
1328,type1_1,30,63,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.08,0.01
1329,type1_1,30,63,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.08,0.01
1330,type1_2,30,63,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
1331,type1_2,30,63,0.0,1.0,0,0.0,mse,,,,0.01,0.0,0.0,
1332,type1_2,30,63,0.0,2.0,0,0.0,mse,,,,0.17,0.0,0.0,
1333,type1_2,30,63,0.0,3.0,0,0.0,mse,,,,0.26,0.0,0.0,
1334,type1_2,30,63,0.0,4.0,0,0.0,mse,,,,0.26,0.0,0.0,
1335,type1_2,30,63,0.0,5.0,0,0.0,mse,,,,0.34,0.0,0.0,
1336,type1_2,30,63,0.0,6.0,0,0.0,mse,,,,0.34,0.0,0.0,
1337,power,30,63,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1338,power,30,63,0.08333333333333333,0.0,0,0.0,mse,,,,,0.09,0.08,0.08
1339,power,30,63,0.16666666666666666,0.0,0,0.0,mse,,,,,0.25,0.16,0.24
1340,power,30,63,0.25,0.0,0,0.0,mse,,,,,0.42,0.17,0.41
1341,power,30,63,0.3333333333333333,0.0,0,0.0,mse,,,,,0.82,0.26,0.59
1342,power,30,63,0.41666666666666663,0.0,0,0.0,mse,,,,,0.91,0.42,0.84
1343,power,30,63,0.5,0.0,0,0.0,mse,,,,,0.92,0.83,0.92
1344,type1_1,30,64,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.01,0.01
1345,type1_1,30,64,0.0,0.0,0,0.006666666666666667,mse,0.24,0.41,0.33,,,0.08,0.01
1346,type1_1,30,64,0.0,0.0,0,0.013333333333333334,mse,0.57,0.76,0.76,,,0.08,0.01
1347,type1_1,30,64,0.0,0.0,0,0.02,mse,0.75,0.92,1.0,,,0.08,0.01
1348,type1_1,30,64,0.0,0.0,0,0.02666666666666667,mse,0.76,1.0,1.0,,,0.08,0.01
1349,type1_1,30,64,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.08,0.01
1350,type1_1,30,64,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.08,0.01
1351,type1_2,30,64,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
1352,type1_2,30,64,0.0,1.0,0,0.0,mse,,,,0.01,0.0,0.0,
1353,type1_2,30,64,0.0,2.0,0,0.0,mse,,,,0.17,0.0,0.0,
1354,type1_2,30,64,0.0,3.0,0,0.0,mse,,,,0.33,0.0,0.0,
1355,type1_2,30,64,0.0,4.0,0,0.0,mse,,,,0.33,0.0,0.0,
1356,type1_2,30,64,0.0,5.0,0,0.0,mse,,,,0.33,0.0,0.0,
1357,type1_2,30,64,0.0,6.0,0,0.0,mse,,,,0.33,0.0,0.0,
1358,power,30,64,0.0,0.0,0,0.0,mse,,,,,0.0,0.08,0.0
1359,power,30,64,0.08333333333333333,0.0,0,0.0,mse,,,,,0.16,0.08,0.08
1360,power,30,64,0.16666666666666666,0.0,0,0.0,mse,,,,,0.24,0.16,0.24
1361,power,30,64,0.25,0.0,0,0.0,mse,,,,,0.41,0.17,0.41
1362,power,30,64,0.3333333333333333,0.0,0,0.0,mse,,,,,0.91,0.26,0.59
1363,power,30,64,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.58,0.84
1364,power,30,64,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.92
1365,type1_1,30,65,0.0,0.0,0,0.0,mse,0.0,0.0,0.08,,,0.08,0.0
1366,type1_1,30,65,0.0,0.0,0,0.006666666666666667,mse,0.17,0.58,0.67,,,0.08,0.01
1367,type1_1,30,65,0.0,0.0,0,0.013333333333333334,mse,0.68,1.0,0.92,,,0.08,0.01
1368,type1_1,30,65,0.0,0.0,0,0.02,mse,0.84,1.0,0.92,,,0.08,0.01
1369,type1_1,30,65,0.0,0.0,0,0.02666666666666667,mse,0.92,1.0,0.92,,,0.08,0.01
1370,type1_1,30,65,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.92,,,0.08,0.01
1371,type1_1,30,65,0.0,0.0,0,0.04,mse,1.0,1.0,0.92,,,0.08,0.01
1372,type1_2,30,65,0.0,0.0,0,0.0,mse,,,,0.16,0.0,0.08,
1373,type1_2,30,65,0.0,1.0,0,0.0,mse,,,,0.08,0.0,0.08,
1374,type1_2,30,65,0.0,2.0,0,0.0,mse,,,,0.16,0.0,0.0,
1375,type1_2,30,65,0.0,3.0,0,0.0,mse,,,,0.33,0.0,0.0,
1376,type1_2,30,65,0.0,4.0,0,0.0,mse,,,,0.33,0.0,0.0,
1377,type1_2,30,65,0.0,5.0,0,0.0,mse,,,,0.41,0.0,0.0,
1378,type1_2,30,65,0.0,6.0,0,0.0,mse,,,,0.41,0.0,0.0,
1379,power,30,65,0.0,0.0,0,0.0,mse,,,,,0.09,0.08,0.08
1380,power,30,65,0.08333333333333333,0.0,0,0.0,mse,,,,,0.09,0.08,0.08
1381,power,30,65,0.16666666666666666,0.0,0,0.0,mse,,,,,0.25,0.16,0.24
1382,power,30,65,0.25,0.0,0,0.0,mse,,,,,0.33,0.17,0.42
1383,power,30,65,0.3333333333333333,0.0,0,0.0,mse,,,,,0.73,0.26,0.67
1384,power,30,65,0.41666666666666663,0.0,0,0.0,mse,,,,,0.84,0.42,0.84
1385,power,30,65,0.5,0.0,0,0.0,mse,,,,,0.92,0.83,0.84
1386,type1_1,30,66,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.09,0.01
1387,type1_1,30,66,0.0,0.0,0,0.006666666666666667,mse,0.28,0.6,0.52,,,0.08,0.09
1388,type1_1,30,66,0.0,0.0,0,0.013333333333333334,mse,0.76,1.0,0.84,,,0.08,0.01
1389,type1_1,30,66,0.0,0.0,0,0.02,mse,0.92,1.0,0.84,,,0.08,0.01
1390,type1_1,30,66,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,0.84,,,0.08,0.01
1391,type1_1,30,66,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.84,,,0.08,0.01
1392,type1_1,30,66,0.0,0.0,0,0.04,mse,1.0,1.0,0.84,,,0.08,0.01
1393,type1_2,30,66,0.0,0.0,0,0.0,mse,,,,0.08,0.08,0.0,
1394,type1_2,30,66,0.0,1.0,0,0.0,mse,,,,0.0,0.08,0.0,
1395,type1_2,30,66,0.0,2.0,0,0.0,mse,,,,0.08,0.08,0.0,
1396,type1_2,30,66,0.0,3.0,0,0.0,mse,,,,0.16,0.08,0.0,
1397,type1_2,30,66,0.0,4.0,0,0.0,mse,,,,0.32,0.08,0.0,
1398,type1_2,30,66,0.0,5.0,0,0.0,mse,,,,0.32,0.08,0.0,
1399,type1_2,30,66,0.0,6.0,0,0.0,mse,,,,0.32,0.08,0.0,
1400,power,30,66,0.0,0.0,0,0.0,mse,,,,,0.08,0.08,0.16
1401,power,30,66,0.08333333333333333,0.0,0,0.0,mse,,,,,0.16,0.08,0.08
1402,power,30,66,0.16666666666666666,0.0,0,0.0,mse,,,,,0.24,0.16,0.24
1403,power,30,66,0.25,0.0,0,0.0,mse,,,,,0.41,0.17,0.49
1404,power,30,66,0.3333333333333333,0.0,0,0.0,mse,,,,,0.5,0.26,0.59
1405,power,30,66,0.41666666666666663,0.0,0,0.0,mse,,,,,0.84,0.5,0.84
1406,power,30,66,0.5,0.0,0,0.0,mse,,,,,0.92,0.83,0.92
1407,type1_1,30,67,0.0,0.0,0,0.0,mse,0.0,0.08,0.01,,,0.0,0.0
1408,type1_1,30,67,0.0,0.0,0,0.006666666666666667,mse,0.5,0.76,0.75,,,0.08,0.01
1409,type1_1,30,67,0.0,0.0,0,0.013333333333333334,mse,0.76,1.0,1.0,,,0.08,0.01
1410,type1_1,30,67,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.08,0.01
1411,type1_1,30,67,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.08,0.01
1412,type1_1,30,67,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.08,0.01
1413,type1_1,30,67,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.08,0.01
1414,type1_2,30,67,0.0,0.0,0,0.0,mse,,,,0.08,0.09,0.08,
1415,type1_2,30,67,0.0,1.0,0,0.0,mse,,,,0.09,0.09,0.08,
1416,type1_2,30,67,0.0,2.0,0,0.0,mse,,,,0.25,0.09,0.0,
1417,type1_2,30,67,0.0,3.0,0,0.0,mse,,,,0.33,0.09,0.0,
1418,type1_2,30,67,0.0,4.0,0,0.0,mse,,,,0.41,0.09,0.0,
1419,type1_2,30,67,0.0,5.0,0,0.0,mse,,,,0.49,0.09,0.0,
1420,type1_2,30,67,0.0,6.0,0,0.0,mse,,,,0.49,0.09,0.0,
1421,power,30,67,0.0,0.0,0,0.0,mse,,,,,0.16,0.0,0.0
1422,power,30,67,0.08333333333333333,0.0,0,0.0,mse,,,,,0.16,0.08,0.08
1423,power,30,67,0.16666666666666666,0.0,0,0.0,mse,,,,,0.24,0.16,0.24
1424,power,30,67,0.25,0.0,0,0.0,mse,,,,,0.41,0.17,0.41
1425,power,30,67,0.3333333333333333,0.0,0,0.0,mse,,,,,0.74,0.26,0.59
1426,power,30,67,0.41666666666666663,0.0,0,0.0,mse,,,,,0.84,0.42,0.84
1427,power,30,67,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.92
1428,type1_1,30,68,0.0,0.0,0,0.0,mse,0.17,0.08,0.09,,,0.0,0.0
1429,type1_1,30,68,0.0,0.0,0,0.006666666666666667,mse,0.5,0.83,0.66,,,0.09,0.01
1430,type1_1,30,68,0.0,0.0,0,0.013333333333333334,mse,0.84,1.0,0.99,,,0.08,0.01
1431,type1_1,30,68,0.0,0.0,0,0.02,mse,1.0,1.0,0.99,,,0.08,0.01
1432,type1_1,30,68,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,0.91,,,0.08,0.01
1433,type1_1,30,68,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.91,,,0.08,0.01
1434,type1_1,30,68,0.0,0.0,0,0.04,mse,1.0,1.0,0.91,,,0.08,0.01
1435,type1_2,30,68,0.0,0.0,0,0.0,mse,,,,0.08,0.16,0.08,
1436,type1_2,30,68,0.0,1.0,0,0.0,mse,,,,0.09,0.16,0.08,
1437,type1_2,30,68,0.0,2.0,0,0.0,mse,,,,0.17,0.16,0.0,
1438,type1_2,30,68,0.0,3.0,0,0.0,mse,,,,0.41,0.16,0.0,
1439,type1_2,30,68,0.0,4.0,0,0.0,mse,,,,0.41,0.16,0.0,
1440,type1_2,30,68,0.0,5.0,0,0.0,mse,,,,0.49,0.16,0.0,
1441,type1_2,30,68,0.0,6.0,0,0.0,mse,,,,0.49,0.16,0.0,
1442,power,30,68,0.0,0.0,0,0.0,mse,,,,,0.0,0.08,0.08
1443,power,30,68,0.08333333333333333,0.0,0,0.0,mse,,,,,0.09,0.08,0.08
1444,power,30,68,0.16666666666666666,0.0,0,0.0,mse,,,,,0.34,0.16,0.24
1445,power,30,68,0.25,0.0,0,0.0,mse,,,,,0.59,0.17,0.5
1446,power,30,68,0.3333333333333333,0.0,0,0.0,mse,,,,,0.67,0.26,0.59
1447,power,30,68,0.41666666666666663,0.0,0,0.0,mse,,,,,0.75,0.42,0.84
1448,power,30,68,0.5,0.0,0,0.0,mse,,,,,1.0,0.83,0.92
1449,type1_1,30,69,0.0,0.0,0,0.0,mse,0.0,0.01,0.01,,,0.0,0.0
1450,type1_1,30,69,0.0,0.0,0,0.006666666666666667,mse,0.34,0.74,0.9,,,0.09,0.01
1451,type1_1,30,69,0.0,0.0,0,0.013333333333333334,mse,0.92,1.0,1.0,,,0.08,0.01
1452,type1_1,30,69,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.08,0.01
1453,type1_1,30,69,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.08,0.01
1454,type1_1,30,69,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.08,0.01
1455,type1_1,30,69,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.08,0.01
1456,type1_2,30,69,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
1457,type1_2,30,69,0.0,1.0,0,0.0,mse,,,,0.0,0.0,0.0,
1458,type1_2,30,69,0.0,2.0,0,0.0,mse,,,,0.08,0.0,0.0,
1459,type1_2,30,69,0.0,3.0,0,0.0,mse,,,,0.18,0.0,0.08,
1460,type1_2,30,69,0.0,4.0,0,0.0,mse,,,,0.18,0.0,0.08,
1461,type1_2,30,69,0.0,5.0,0,0.0,mse,,,,0.26,0.0,0.08,
1462,type1_2,30,69,0.0,6.0,0,0.0,mse,,,,0.26,0.0,0.08,
1463,power,30,69,0.0,0.0,0,0.0,mse,,,,,0.08,0.08,0.08
1464,power,30,69,0.08333333333333333,0.0,0,0.0,mse,,,,,0.08,0.08,0.08
1465,power,30,69,0.16666666666666666,0.0,0,0.0,mse,,,,,0.16,0.16,0.24
1466,power,30,69,0.25,0.0,0,0.0,mse,,,,,0.32,0.17,0.41
1467,power,30,69,0.3333333333333333,0.0,0,0.0,mse,,,,,0.58,0.26,0.67
1468,power,30,69,0.41666666666666663,0.0,0,0.0,mse,,,,,0.76,0.42,0.84
1469,power,30,69,0.5,0.0,0,0.0,mse,,,,,0.92,0.83,0.92
1470,type1_1,30,70,0.0,0.0,0,0.0,mse,0.16,0.01,0.08,,,0.01,0.0
1471,type1_1,30,70,0.0,0.0,0,0.006666666666666667,mse,0.25,0.43,0.33,,,0.08,0.01
