,set,p,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
1159,type1_1,30,55,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,0.6625
1160,type1_1,30,55,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.8625
1161,type1_1,30,55,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.9625
1162,type1_2,30,55,0.0,0.0,0,0.0,mse,,,,0.1,0.1,0.1,
1163,type1_2,30,55,0.0,1.0,0,0.0,mse,,,,0.1,0.1,0.1,
1164,type1_2,30,55,0.0,2.0,0,0.0,mse,,,,0.125,0.1,0.0,
1165,type1_2,30,55,0.0,3.0,0,0.0,mse,,,,0.125,0.1,0.1,
1166,type1_2,30,55,0.0,4.0,0,0.0,mse,,,,0.125,0.1,0.1,
1167,type1_2,30,55,0.0,5.0,0,0.0,mse,,,,0.325,0.1,0.1,
1168,type1_2,30,55,0.0,6.0,0,0.0,mse,,,,0.425,0.1,0.1,
1169,power,30,55,0.0,0.0,0,0.0,mse,,,,,0.1,0.1,0.0
1170,power,30,55,0.08333333333333333,0.0,0,0.0,mse,,,,,0.2,0.1,1.0
1171,power,30,55,0.16666666666666666,0.0,0,0.0,mse,,,,,0.4,0.2,1.0
1172,power,30,55,0.25,0.0,0,0.0,mse,,,,,0.5,0.4,1.0
1173,power,30,55,0.3333333333333333,0.0,0,0.0,mse,,,,,0.625,0.5375,1.0
1174,power,30,55,0.41666666666666663,0.0,0,0.0,mse,,,,,0.8625,0.6625,1.0
1175,power,30,55,0.5,0.0,0,0.0,mse,,,,,0.9,0.6625,1.0
1176,type1_1,30,56,0.0,0.0,0,0.0,mse,0.0,0.1375,0.1,,,0.0,0.0
1177,type1_1,30,56,0.0,0.0,0,0.006666666666666667,mse,0.6375,0.9,0.9,,,0.0,0.2
1178,type1_1,30,56,0.0,0.0,0,0.013333333333333334,mse,0.9,1.0,0.9,,,0.0,0.3625
1179,type1_1,30,56,0.0,0.0,0,0.02,mse,1.0,1.0,0.9,,,0.0,0.5625
1180,type1_1,30,56,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,0.9,,,0.0,0.8
1181,type1_1,30,56,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.9,,,0.0,0.9
1182,type1_1,30,56,0.0,0.0,0,0.04,mse,1.0,1.0,0.9,,,0.0,1.0
1183,type1_2,30,56,0.0,0.0,0,0.0,mse,,,,0.1,0.0,0.0,
1184,type1_2,30,56,0.0,1.0,0,0.0,mse,,,,0.2,0.0,0.0,
1185,type1_2,30,56,0.0,2.0,0,0.0,mse,,,,0.3625,0.0,0.0375,
1186,type1_2,30,56,0.0,3.0,0,0.0,mse,,,,0.3625,0.0,0.0375,
1187,type1_2,30,56,0.0,4.0,0,0.0,mse,,,,0.3625,0.0,0.0375,
1188,type1_2,30,56,0.0,5.0,0,0.0,mse,,,,0.3625,0.0,0.0375,
1189,type1_2,30,56,0.0,6.0,0,0.0,mse,,,,0.3625,0.0,0.0375,
1190,power,30,56,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1191,power,30,56,0.08333333333333333,0.0,0,0.0,mse,,,,,0.1,0.1,1.0
1192,power,30,56,0.16666666666666666,0.0,0,0.0,mse,,,,,0.4,0.2,1.0
1193,power,30,56,0.25,0.0,0,0.0,mse,,,,,0.5,0.4,1.0
1194,power,30,56,0.3333333333333333,0.0,0,0.0,mse,,,,,0.625,0.5375,1.0
1195,power,30,56,0.41666666666666663,0.0,0,0.0,mse,,,,,0.825,0.6625,1.0
1196,power,30,56,0.5,0.0,0,0.0,mse,,,,,0.9,0.7,1.0
1197,type1_1,30,57,0.0,0.0,0,0.0,mse,0.0,0.1,0.0,,,0.1,0.0
1198,type1_1,30,57,0.0,0.0,0,0.006666666666666667,mse,0.3,0.8625,0.7375,,,0.0,0.0
1199,type1_1,30,57,0.0,0.0,0,0.013333333333333334,mse,0.9375,1.0,0.975,,,0.0,0.2
1200,type1_1,30,57,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,0.4625
1201,type1_1,30,57,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,0.8
1202,type1_1,30,57,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.9
1203,type1_1,30,57,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1204,type1_2,30,57,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
1205,type1_2,30,57,0.0,1.0,0,0.0,mse,,,,0.1,0.0,0.0,
1206,type1_2,30,57,0.0,2.0,0,0.0,mse,,,,0.125,0.0,0.0,
1207,type1_2,30,57,0.0,3.0,0,0.0,mse,,,,0.225,0.0,0.1,
1208,type1_2,30,57,0.0,4.0,0,0.0,mse,,,,0.225,0.0,0.1,
1209,type1_2,30,57,0.0,5.0,0,0.0,mse,,,,0.225,0.0,0.1,
1210,type1_2,30,57,0.0,6.0,0,0.0,mse,,,,0.225,0.0,0.1,
1211,power,30,57,0.0,0.0,0,0.0,mse,,,,,0.1,0.1,0.0
1212,power,30,57,0.08333333333333333,0.0,0,0.0,mse,,,,,0.3,0.1,1.0
1213,power,30,57,0.16666666666666666,0.0,0,0.0,mse,,,,,0.3,0.2,1.0
1214,power,30,57,0.25,0.0,0,0.0,mse,,,,,0.525,0.2,1.0
1215,power,30,57,0.3333333333333333,0.0,0,0.0,mse,,,,,0.625,0.5375,1.0
1216,power,30,57,0.41666666666666663,0.0,0,0.0,mse,,,,,0.7,0.6625,1.0
1217,power,30,57,0.5,0.0,0,0.0,mse,,,,,0.7,0.6625,1.0
1218,type1_1,30,58,0.0,0.0,0,0.0,mse,0.1,0.1,0.0,,,0.0,0.1
1219,type1_1,30,58,0.0,0.0,0,0.006666666666666667,mse,0.3375,0.8,0.8,,,0.0,0.1
1220,type1_1,30,58,0.0,0.0,0,0.013333333333333334,mse,0.9,1.0,1.0,,,0.0,0.3375
1221,type1_1,30,58,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,0.675
1222,type1_1,30,58,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,0.8
1223,type1_1,30,58,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.9
1224,type1_1,30,58,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1225,type1_2,30,58,0.0,0.0,0,0.0,mse,,,,0.1,0.0,0.125,
1226,type1_2,30,58,0.0,1.0,0,0.0,mse,,,,0.1,0.0,0.1,
1227,type1_2,30,58,0.0,2.0,0,0.0,mse,,,,0.2375,0.0,0.0375,
1228,type1_2,30,58,0.0,3.0,0,0.0,mse,,,,0.2375,0.0,0.0375,
1229,type1_2,30,58,0.0,4.0,0,0.0,mse,,,,0.3375,0.0,0.0375,
1230,type1_2,30,58,0.0,5.0,0,0.0,mse,,,,0.3375,0.0,0.0375,
1231,type1_2,30,58,0.0,6.0,0,0.0,mse,,,,0.5375,0.0,0.0375,
1232,power,30,58,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1233,power,30,58,0.08333333333333333,0.0,0,0.0,mse,,,,,0.2,0.1,1.0
1234,power,30,58,0.16666666666666666,0.0,0,0.0,mse,,,,,0.3,0.2,1.0
1235,power,30,58,0.25,0.0,0,0.0,mse,,,,,0.5,0.4,1.0
1236,power,30,58,0.3333333333333333,0.0,0,0.0,mse,,,,,0.725,0.5375,1.0
1237,power,30,58,0.41666666666666663,0.0,0,0.0,mse,,,,,0.8,0.6625,1.0
1238,power,30,58,0.5,0.0,0,0.0,mse,,,,,0.8,0.6625,1.0
1239,type1_1,30,59,0.0,0.0,0,0.0,mse,0.0,0.1375,0.1,,,0.0,0.0
1240,type1_1,30,59,0.0,0.0,0,0.006666666666666667,mse,0.3375,0.5375,0.6375,,,0.0,0.2
1241,type1_1,30,59,0.0,0.0,0,0.013333333333333334,mse,0.7375,0.9625,0.9625,,,0.0,0.425
1242,type1_1,30,59,0.0,0.0,0,0.02,mse,0.8625,1.0,1.0,,,0.0,0.4625
1243,type1_1,30,59,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,0.4625
1244,type1_1,30,59,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,0.7625
1245,type1_1,30,59,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,0.9625
1246,type1_2,30,59,0.0,0.0,0,0.0,mse,,,,0.1,0.0,0.125,
1247,type1_2,30,59,0.0,1.0,0,0.0,mse,,,,0.1,0.0,0.1,
1248,type1_2,30,59,0.0,2.0,0,0.0,mse,,,,0.2,0.0,0.0,
1249,type1_2,30,59,0.0,3.0,0,0.0,mse,,,,0.2,0.0,0.0,
1250,type1_2,30,59,0.0,4.0,0,0.0,mse,,,,0.4,0.0,0.0,
1251,type1_2,30,59,0.0,5.0,0,0.0,mse,,,,0.4,0.0,0.0,
1252,type1_2,30,59,0.0,6.0,0,0.0,mse,,,,0.4,0.0,0.0,
1253,power,30,59,0.0,0.0,0,0.0,mse,,,,,0.0,0.1,0.0
1254,power,30,59,0.08333333333333333,0.0,0,0.0,mse,,,,,0.1,0.1,1.0
1255,power,30,59,0.16666666666666666,0.0,0,0.0,mse,,,,,0.5,0.2,1.0
1256,power,30,59,0.25,0.0,0,0.0,mse,,,,,0.6,0.3,1.0
1257,power,30,59,0.3333333333333333,0.0,0,0.0,mse,,,,,0.8,0.5375,1.0
1258,power,30,59,0.41666666666666663,0.0,0,0.0,mse,,,,,0.8,0.6625,1.0
1259,power,30,59,0.5,0.0,0,0.0,mse,,,,,0.9,0.6625,1.0
1260,type1_1,40,60,0.0,0.0,0,0.0,mse,0.2,0.2,0.1,,,0.0,0.0
1261,type1_1,40,60,0.0,0.0,0,0.006666666666666667,mse,0.6625,0.9,0.7,,,0.0,0.2625
1262,type1_1,40,60,0.0,0.0,0,0.013333333333333334,mse,0.8,1.0,1.0,,,0.0,0.7
1263,type1_1,40,60,0.0,0.0,0,0.02,mse,0.9,1.0,1.0,,,0.0,1.0
1264,type1_1,40,60,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,1.0
1265,type1_1,40,60,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,1.0
1266,type1_1,40,60,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1267,type1_2,40,60,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.025,
1268,type1_2,40,60,0.0,1.0,0,0.0,mse,,,,0.0,0.0,0.0,
1269,type1_2,40,60,0.0,2.0,0,0.0,mse,,,,0.0,0.0,0.0,
1270,type1_2,40,60,0.0,3.0,0,0.0,mse,,,,0.0,0.0,0.0,
1271,type1_2,40,60,0.0,4.0,0,0.0,mse,,,,0.0,0.0,0.0,
1272,type1_2,40,60,0.0,5.0,0,0.0,mse,,,,0.1,0.0,0.0,
1273,type1_2,40,60,0.0,6.0,0,0.0,mse,,,,0.2,0.0,0.0,
1274,power,40,60,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.1
1275,power,40,60,0.08333333333333333,0.0,0,0.0,mse,,,,,0.3,0.1,1.0
1276,power,40,60,0.16666666666666666,0.0,0,0.0,mse,,,,,0.3,0.2,1.0
1277,power,40,60,0.25,0.0,0,0.0,mse,,,,,0.8625,0.4375,1.0
1278,power,40,60,0.3333333333333333,0.0,0,0.0,mse,,,,,0.8625,0.6,0.975
1279,power,40,60,0.41666666666666663,0.0,0,0.0,mse,,,,,0.8625,0.9,0.975
1280,power,40,60,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,0.975
1281,type1_1,40,61,0.0,0.0,0,0.0,mse,0.1,0.0,0.1,,,0.0,0.1
1282,type1_1,40,61,0.0,0.0,0,0.006666666666666667,mse,0.525,0.9,0.8625,,,0.0,0.325
1283,type1_1,40,61,0.0,0.0,0,0.013333333333333334,mse,0.9625,1.0,0.9625,,,0.0,0.9625
1284,type1_1,40,61,0.0,0.0,0,0.02,mse,0.9625,1.0,0.9625,,,0.0,0.9625
1285,type1_1,40,61,0.0,0.0,0,0.02666666666666667,mse,0.9625,1.0,0.8625,,,0.0,1.0
1286,type1_1,40,61,0.0,0.0,0,0.03333333333333333,mse,0.9625,1.0,0.8625,,,0.0,1.0
1287,type1_1,40,61,0.0,0.0,0,0.04,mse,0.9625,1.0,0.8625,,,0.0,1.0
1288,type1_2,40,61,0.0,0.0,0,0.0,mse,,,,0.0,0.1,0.0,
1289,type1_2,40,61,0.0,1.0,0,0.0,mse,,,,0.025,0.1,0.0,
1290,type1_2,40,61,0.0,2.0,0,0.0,mse,,,,0.025,0.1,0.0,
1291,type1_2,40,61,0.0,3.0,0,0.0,mse,,,,0.025,0.1,0.0,
1292,type1_2,40,61,0.0,4.0,0,0.0,mse,,,,0.025,0.1,0.025,
1293,type1_2,40,61,0.0,5.0,0,0.0,mse,,,,0.025,0.1,0.025,
1294,type1_2,40,61,0.0,6.0,0,0.0,mse,,,,0.025,0.1,0.025,
1295,power,40,61,0.0,0.0,0,0.0,mse,,,,,0.1,0.0,0.0
1296,power,40,61,0.08333333333333333,0.0,0,0.0,mse,,,,,0.2,0.1,1.0
1297,power,40,61,0.16666666666666666,0.0,0,0.0,mse,,,,,0.325,0.2,1.0
1298,power,40,61,0.25,0.0,0,0.0,mse,,,,,0.525,0.4375,1.0
1299,power,40,61,0.3333333333333333,0.0,0,0.0,mse,,,,,0.7625,0.6,1.0
1300,power,40,61,0.41666666666666663,0.0,0,0.0,mse,,,,,0.8625,0.8,1.0
1301,power,40,61,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1302,type1_1,40,62,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.0
1303,type1_1,40,62,0.0,0.0,0,0.006666666666666667,mse,0.4375,0.7625,0.5375,,,0.0,0.2
1304,type1_1,40,62,0.0,0.0,0,0.013333333333333334,mse,0.7375,1.0,0.9,,,0.0,0.7375
1305,type1_1,40,62,0.0,0.0,0,0.02,mse,1.0,1.0,0.9,,,0.0,0.9
1306,type1_1,40,62,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,0.9,,,0.0,1.0
1307,type1_1,40,62,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.9,,,0.0,1.0
1308,type1_1,40,62,0.0,0.0,0,0.04,mse,1.0,1.0,0.9,,,0.0,1.0
1309,type1_2,40,62,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.125,
1310,type1_2,40,62,0.0,1.0,0,0.0,mse,,,,0.0,0.0,0.0,
1311,type1_2,40,62,0.0,2.0,0,0.0,mse,,,,0.1,0.0,0.0,
1312,type1_2,40,62,0.0,3.0,0,0.0,mse,,,,0.2,0.0,0.0,
1313,type1_2,40,62,0.0,4.0,0,0.0,mse,,,,0.3,0.0,0.0,
1314,type1_2,40,62,0.0,5.0,0,0.0,mse,,,,0.4,0.0,0.0,
1315,type1_2,40,62,0.0,6.0,0,0.0,mse,,,,0.4,0.0,0.0,
1316,power,40,62,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1317,power,40,62,0.08333333333333333,0.0,0,0.0,mse,,,,,0.2,0.1,1.0
1318,power,40,62,0.16666666666666666,0.0,0,0.0,mse,,,,,0.4,0.2,1.0
1319,power,40,62,0.25,0.0,0,0.0,mse,,,,,0.525,0.4375,1.0
1320,power,40,62,0.3333333333333333,0.0,0,0.0,mse,,,,,0.8,0.6,1.0
1321,power,40,62,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1322,power,40,62,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1323,type1_1,40,63,0.0,0.0,0,0.0,mse,0.0375,0.0,0.0,,,0.0,0.0
1324,type1_1,40,63,0.0,0.0,0,0.006666666666666667,mse,0.0625,0.6,0.5,,,0.0,0.1625
1325,type1_1,40,63,0.0,0.0,0,0.013333333333333334,mse,0.7,1.0,0.8,,,0.0,0.5625
1326,type1_1,40,63,0.0,0.0,0,0.02,mse,1.0,1.0,0.9,,,0.0,0.9
1327,type1_1,40,63,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,0.9,,,0.0,1.0
1328,type1_1,40,63,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.9,,,0.0,1.0
1329,type1_1,40,63,0.0,0.0,0,0.04,mse,1.0,1.0,0.9,,,0.0,1.0
1330,type1_2,40,63,0.0,0.0,0,0.0,mse,,,,0.1,0.0,0.1,
1331,type1_2,40,63,0.0,1.0,0,0.0,mse,,,,0.025,0.0,0.0,
1332,type1_2,40,63,0.0,2.0,0,0.0,mse,,,,0.025,0.0,0.0,
1333,type1_2,40,63,0.0,3.0,0,0.0,mse,,,,0.125,0.0,0.025,
1334,type1_2,40,63,0.0,4.0,0,0.0,mse,,,,0.125,0.0,0.025,
1335,type1_2,40,63,0.0,5.0,0,0.0,mse,,,,0.125,0.0,0.025,
1336,type1_2,40,63,0.0,6.0,0,0.0,mse,,,,0.125,0.0,0.025,
1337,power,40,63,0.0,0.0,0,0.0,mse,,,,,0.1,0.1,0.0
1338,power,40,63,0.08333333333333333,0.0,0,0.0,mse,,,,,0.1,0.1,1.0
1339,power,40,63,0.16666666666666666,0.0,0,0.0,mse,,,,,0.2,0.2,1.0
1340,power,40,63,0.25,0.0,0,0.0,mse,,,,,0.4,0.4375,1.0
1341,power,40,63,0.3333333333333333,0.0,0,0.0,mse,,,,,0.7375,0.6,1.0
1342,power,40,63,0.41666666666666663,0.0,0,0.0,mse,,,,,0.9625,0.9,1.0
1343,power,40,63,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1344,type1_1,40,64,0.0,0.0,0,0.0,mse,0.0,0.2375,0.0,,,0.0,0.0
1345,type1_1,40,64,0.0,0.0,0,0.006666666666666667,mse,0.4375,0.8,0.9,,,0.0,0.4375
1346,type1_1,40,64,0.0,0.0,0,0.013333333333333334,mse,1.0,1.0,1.0,,,0.0,1.0
1347,type1_1,40,64,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,1.0
1348,type1_1,40,64,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,1.0
1349,type1_1,40,64,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,1.0
1350,type1_1,40,64,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1351,type1_2,40,64,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.025,
1352,type1_2,40,64,0.0,1.0,0,0.0,mse,,,,0.0,0.0,0.0,
1353,type1_2,40,64,0.0,2.0,0,0.0,mse,,,,0.0,0.0,0.0,
1354,type1_2,40,64,0.0,3.0,0,0.0,mse,,,,0.1,0.0,0.0,
1355,type1_2,40,64,0.0,4.0,0,0.0,mse,,,,0.2375,0.0,0.0,
1356,type1_2,40,64,0.0,5.0,0,0.0,mse,,,,0.3375,0.0,0.0,
1357,type1_2,40,64,0.0,6.0,0,0.0,mse,,,,0.4375,0.0,0.0,
1358,power,40,64,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1359,power,40,64,0.08333333333333333,0.0,0,0.0,mse,,,,,0.1,0.1,1.0
1360,power,40,64,0.16666666666666666,0.0,0,0.0,mse,,,,,0.325,0.2,1.0
1361,power,40,64,0.25,0.0,0,0.0,mse,,,,,0.525,0.475,1.0
1362,power,40,64,0.3333333333333333,0.0,0,0.0,mse,,,,,0.7625,0.6,1.0
1363,power,40,64,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.8,1.0
1364,power,40,64,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1365,type1_1,40,65,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.0375
1366,type1_1,40,65,0.0,0.0,0,0.006666666666666667,mse,0.775,1.0,0.9,,,0.0,0.6
1367,type1_1,40,65,0.0,0.0,0,0.013333333333333334,mse,1.0,1.0,0.9,,,0.0,1.0
1368,type1_1,40,65,0.0,0.0,0,0.02,mse,1.0,1.0,0.9,,,0.0,1.0
1369,type1_1,40,65,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,0.9,,,0.0,1.0
1370,type1_1,40,65,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.9,,,0.0,1.0
1371,type1_1,40,65,0.0,0.0,0,0.04,mse,1.0,1.0,0.9,,,0.0,1.0
1372,type1_2,40,65,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.025,
1373,type1_2,40,65,0.0,1.0,0,0.0,mse,,,,0.0,0.0,0.0,
1374,type1_2,40,65,0.0,2.0,0,0.0,mse,,,,0.1,0.0,0.0,
1375,type1_2,40,65,0.0,3.0,0,0.0,mse,,,,0.3,0.0,0.0,
1376,type1_2,40,65,0.0,4.0,0,0.0,mse,,,,0.3,0.0,0.0,
1377,type1_2,40,65,0.0,5.0,0,0.0,mse,,,,0.3,0.0,0.0,
1378,type1_2,40,65,0.0,6.0,0,0.0,mse,,,,0.3,0.0,0.0,
1379,power,40,65,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0
1380,power,40,65,0.08333333333333333,0.0,0,0.0,mse,,,,,0.225,0.1,1.0
1381,power,40,65,0.16666666666666666,0.0,0,0.0,mse,,,,,0.325,0.2,1.0
1382,power,40,65,0.25,0.0,0,0.0,mse,,,,,0.425,0.475,1.0
1383,power,40,65,0.3333333333333333,0.0,0,0.0,mse,,,,,0.725,0.6,1.0
1384,power,40,65,0.41666666666666663,0.0,0,0.0,mse,,,,,0.925,0.9,1.0
1385,power,40,65,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1386,type1_1,40,66,0.0,0.0,0,0.0,mse,0.0,0.0375,0.0375,,,0.0,0.0
1387,type1_1,40,66,0.0,0.0,0,0.006666666666666667,mse,0.6625,1.0,1.0,,,0.0,0.6375
1388,type1_1,40,66,0.0,0.0,0,0.013333333333333334,mse,1.0,1.0,1.0,,,0.0,1.0
1389,type1_1,40,66,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,1.0
1390,type1_1,40,66,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,1.0
1391,type1_1,40,66,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,0.9625,,,0.0,1.0
1392,type1_1,40,66,0.0,0.0,0,0.04,mse,1.0,1.0,0.9625,,,0.0,1.0
1393,type1_2,40,66,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
1394,type1_2,40,66,0.0,1.0,0,0.0,mse,,,,0.0,0.0,0.0,
1395,type1_2,40,66,0.0,2.0,0,0.0,mse,,,,0.1,0.0,0.0,
1396,type1_2,40,66,0.0,3.0,0,0.0,mse,,,,0.3,0.0,0.0,
1397,type1_2,40,66,0.0,4.0,0,0.0,mse,,,,0.4,0.0,0.0,
1398,type1_2,40,66,0.0,5.0,0,0.0,mse,,,,0.4,0.0,0.0,
1399,type1_2,40,66,0.0,6.0,0,0.0,mse,,,,0.4,0.0,0.0,
1400,power,40,66,0.0,0.0,0,0.0,mse,,,,,0.1,0.0,0.0
1401,power,40,66,0.08333333333333333,0.0,0,0.0,mse,,,,,0.2,0.1,1.0
1402,power,40,66,0.16666666666666666,0.0,0,0.0,mse,,,,,0.4375,0.2,1.0
1403,power,40,66,0.25,0.0,0,0.0,mse,,,,,0.5625,0.4375,1.0
1404,power,40,66,0.3333333333333333,0.0,0,0.0,mse,,,,,0.6625,0.6,1.0
1405,power,40,66,0.41666666666666663,0.0,0,0.0,mse,,,,,0.8625,0.9,1.0
1406,power,40,66,0.5,0.0,0,0.0,mse,,,,,0.8625,0.9,1.0
1407,type1_1,40,67,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,,,0.0,0.0
1408,type1_1,40,67,0.0,0.0,0,0.006666666666666667,mse,0.3375,0.9,0.9,,,0.0,0.1375
1409,type1_1,40,67,0.0,0.0,0,0.013333333333333334,mse,1.0,1.0,1.0,,,0.0,0.6
1410,type1_1,40,67,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,1.0
1411,type1_1,40,67,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,1.0
1412,type1_1,40,67,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,1.0
1413,type1_1,40,67,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1414,type1_2,40,67,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.1,
1415,type1_2,40,67,0.0,1.0,0,0.0,mse,,,,0.025,0.0,0.0,
1416,type1_2,40,67,0.0,2.0,0,0.0,mse,,,,0.125,0.0,0.0,
1417,type1_2,40,67,0.0,3.0,0,0.0,mse,,,,0.125,0.0,0.025,
1418,type1_2,40,67,0.0,4.0,0,0.0,mse,,,,0.125,0.0,0.025,
1419,type1_2,40,67,0.0,5.0,0,0.0,mse,,,,0.125,0.0,0.025,
1420,type1_2,40,67,0.0,6.0,0,0.0,mse,,,,0.125,0.0,0.025,
1421,power,40,67,0.0,0.0,0,0.0,mse,,,,,0.0,0.0,0.0375
1422,power,40,67,0.08333333333333333,0.0,0,0.0,mse,,,,,0.2,0.1,1.0
1423,power,40,67,0.16666666666666666,0.0,0,0.0,mse,,,,,0.3,0.2,1.0
1424,power,40,67,0.25,0.0,0,0.0,mse,,,,,0.525,0.475,1.0
1425,power,40,67,0.3333333333333333,0.0,0,0.0,mse,,,,,0.9,0.6,1.0
1426,power,40,67,0.41666666666666663,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1427,power,40,67,0.5,0.0,0,0.0,mse,,,,,1.0,0.9,1.0
1428,type1_1,40,68,0.0,0.0,0,0.0,mse,0.0,0.0,0.0375,,,0.0,0.0
1429,type1_1,40,68,0.0,0.0,0,0.006666666666666667,mse,0.4,0.9,0.6625,,,0.0,0.3
1430,type1_1,40,68,0.0,0.0,0,0.013333333333333334,mse,0.8,1.0,1.0,,,0.0,0.6
1431,type1_1,40,68,0.0,0.0,0,0.02,mse,1.0,1.0,1.0,,,0.0,0.9
1432,type1_1,40,68,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,,,0.0,1.0
1433,type1_1,40,68,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,,,0.0,1.0
1434,type1_1,40,68,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,,,0.0,1.0
1435,type1_2,40,68,0.0,0.0,0,0.0,mse,,,,0.0,0.0,0.0,
1436,type1_2,40,68,0.0,1.0,0,0.0,mse,,,,0.025,0.0,0.0,
1437,type1_2,40,68,0.0,2.0,0,0.0,mse,,,,0.025,0.0,0.0,
1438,type1_2,40,68,0.0,3.0,0,0.0,mse,,,,0.025,0.0,0.025,
1439,type1_2,40,68,0.0,4.0,0,0.0,mse,,,,0.025,0.0,0.025,
1440,type1_2,40,68,0.0,5.0,0,0.0,mse,,,,0.025,0.0,0.025,
1441,type1_2,40,68,0.0,6.0,0,0.0,mse,,,,0.025,0.0,0.025,
1442,power,40,68,0.0,0.0,0,0.0,mse,,,,,0.1,0.1,0.1
1443,power,40,68,0.08333333333333333,0.0,0,0.0,mse,,,,,0.2,0.2,1.0
1444,power,40,68,0.16666666666666666,0.0,0,0.0,mse,,,,,0.3,0.2,1.0
1445,power,40,68,0.25,0.0,0,0.0,mse,,,,,0.475,0.4375,1.0
1446,power,40,68,0.3333333333333333,0.0,0,0.0,mse,,,,,0.475,0.6,1.0
