,set,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
1157,type1_1,27,0.0,0.0,10,0.013333333333333334,mae,0.58,1.0,0.92,0.09,0.09,0.09,0.0
1158,type1_1,27,0.0,0.0,10,0.02,mae,1.0,1.0,1.0,0.09,0.09,0.08,0.0
1159,type1_1,27,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,1.0,0.09,0.09,0.08,0.0
1160,type1_1,27,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.08,0.1,0.08,0.0
1161,type1_1,27,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.1,0.08,0.0
1162,type1_2,27,0.0,0.0,10,0.0,mae,,,,0.08,0.0,0.01,0.08
1163,type1_2,27,0.0,1.0,10,0.0,mae,,,,0.41,0.0,0.33,0.08
1164,type1_2,27,0.0,2.0,10,0.0,mae,,,,0.57,0.0,0.32,0.08
1165,type1_2,27,0.0,3.0,10,0.0,mae,,,,0.59,0.0,0.32,0.08
1166,type1_2,27,0.0,4.0,10,0.0,mae,,,,0.59,0.0,0.4,0.08
1167,type1_2,27,0.0,5.0,10,0.0,mae,,,,0.59,0.0,0.4,0.08
1168,type1_2,27,0.0,6.0,10,0.0,mae,,,,0.59,0.0,0.4,0.08
1169,power,27,0.0,0.0,10,0.0,mae,,,,,0.16,0.09,0.08
1170,power,27,0.08333333333333333,0.0,10,0.0,mae,,,,,0.57,0.17,0.17
1171,power,27,0.16666666666666666,0.0,10,0.0,mae,,,,,0.81,0.41,0.73
1172,power,27,0.25,0.0,10,0.0,mae,,,,,0.9,0.57,0.91
1173,power,27,0.3333333333333333,0.0,10,0.0,mae,,,,,1.0,0.81,1.0
1174,power,27,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
1175,power,27,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
1176,type1_1,28,0.0,0.0,10,0.0,mse,0.0,0.0,0.0,0.0,0.08,0.16,0.0
1177,type1_1,28,0.0,0.0,10,0.006666666666666667,mse,0.26,0.65,0.5,0.09,0.09,0.08,0.0
1178,type1_1,28,0.0,0.0,10,0.013333333333333334,mse,0.83,1.0,1.0,0.09,0.09,0.08,0.0
1179,type1_1,28,0.0,0.0,10,0.02,mse,1.0,1.0,1.0,0.09,0.09,0.08,0.0
1180,type1_1,28,0.0,0.0,10,0.02666666666666667,mse,1.0,1.0,1.0,0.09,0.09,0.08,0.08
1181,type1_1,28,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.08,0.08,0.08
1182,type1_1,28,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.08,0.08,0.08
1183,type1_2,28,0.0,0.0,10,0.0,mse,,,,0.0,0.09,0.08,0.0
1184,type1_2,28,0.0,1.0,10,0.0,mse,,,,0.09,0.09,0.0,0.0
1185,type1_2,28,0.0,2.0,10,0.0,mse,,,,0.25,0.09,0.0,0.0
1186,type1_2,28,0.0,3.0,10,0.0,mse,,,,0.25,0.09,0.0,0.0
1187,type1_2,28,0.0,4.0,10,0.0,mse,,,,0.26,0.09,0.0,0.0
1188,type1_2,28,0.0,5.0,10,0.0,mse,,,,0.26,0.09,0.0,0.0
1189,type1_2,28,0.0,6.0,10,0.0,mse,,,,0.26,0.09,0.0,0.0
1190,power,28,0.0,0.0,10,0.0,mse,,,,,0.09,0.09,0.0
1191,power,28,0.08333333333333333,0.0,10,0.0,mse,,,,,0.17,0.33,0.24
1192,power,28,0.16666666666666666,0.0,10,0.0,mse,,,,,0.42,0.49,0.74
1193,power,28,0.25,0.0,10,0.0,mse,,,,,0.91,0.81,0.99
1194,power,28,0.3333333333333333,0.0,10,0.0,mse,,,,,1.0,0.9,1.0
1195,power,28,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
1196,power,28,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
1197,type1_1,28,0.0,0.0,10,0.0,mae,0.0,0.0,0.0,0.0,0.08,0.0,0.16
1198,type1_1,28,0.0,0.0,10,0.006666666666666667,mae,0.18,0.65,0.5,0.09,0.09,0.09,0.0
1199,type1_1,28,0.0,0.0,10,0.013333333333333334,mae,0.75,1.0,1.0,0.09,0.09,0.09,0.0
1200,type1_1,28,0.0,0.0,10,0.02,mae,0.92,1.0,1.0,0.09,0.09,0.09,0.0
1201,type1_1,28,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,1.0,0.09,0.09,0.08,0.0
1202,type1_1,28,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.08,0.08,0.08,0.0
1203,type1_1,28,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.08,0.08,0.0
1204,type1_2,28,0.0,0.0,10,0.0,mae,,,,0.0,0.09,0.01,0.0
1205,type1_2,28,0.0,1.0,10,0.0,mae,,,,0.09,0.09,0.09,0.0
1206,type1_2,28,0.0,2.0,10,0.0,mae,,,,0.25,0.09,0.08,0.0
1207,type1_2,28,0.0,3.0,10,0.0,mae,,,,0.25,0.09,0.16,0.0
1208,type1_2,28,0.0,4.0,10,0.0,mae,,,,0.26,0.09,0.16,0.0
1209,type1_2,28,0.0,5.0,10,0.0,mae,,,,0.26,0.09,0.16,0.0
1210,type1_2,28,0.0,6.0,10,0.0,mae,,,,0.26,0.09,0.24,0.0
1211,power,28,0.0,0.0,10,0.0,mae,,,,,0.09,0.01,0.0
1212,power,28,0.08333333333333333,0.0,10,0.0,mae,,,,,0.17,0.09,0.17
1213,power,28,0.16666666666666666,0.0,10,0.0,mae,,,,,0.42,0.41,0.73
1214,power,28,0.25,0.0,10,0.0,mae,,,,,0.91,0.57,0.91
1215,power,28,0.3333333333333333,0.0,10,0.0,mae,,,,,1.0,0.81,0.99
1216,power,28,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
1217,power,28,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
1218,type1_1,29,0.0,0.0,10,0.0,mse,0.0,0.0,0.0,0.16,0.08,0.16,0.25
1219,type1_1,29,0.0,0.0,10,0.006666666666666667,mse,0.84,1.0,1.0,0.09,0.01,0.08,0.0
1220,type1_1,29,0.0,0.0,10,0.013333333333333334,mse,1.0,1.0,1.0,0.09,0.01,0.08,0.0
1221,type1_1,29,0.0,0.0,10,0.02,mse,1.0,1.0,1.0,0.09,0.01,0.08,0.0
1222,type1_1,29,0.0,0.0,10,0.02666666666666667,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
1223,type1_1,29,0.0,0.0,10,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
1224,type1_1,29,0.0,0.0,10,0.04,mse,1.0,1.0,1.0,0.08,0.01,0.08,0.0
1225,type1_2,29,0.0,0.0,10,0.0,mse,,,,0.0,0.0,0.0,0.0
1226,type1_2,29,0.0,1.0,10,0.0,mse,,,,0.24,0.0,0.0,0.0
1227,type1_2,29,0.0,2.0,10,0.0,mse,,,,0.49,0.0,0.08,0.0
1228,type1_2,29,0.0,3.0,10,0.0,mse,,,,0.49,0.0,0.16,0.0
1229,type1_2,29,0.0,4.0,10,0.0,mse,,,,0.49,0.0,0.16,0.0
1230,type1_2,29,0.0,5.0,10,0.0,mse,,,,0.49,0.0,0.16,0.0
1231,type1_2,29,0.0,6.0,10,0.0,mse,,,,0.49,0.0,0.16,0.0
1232,power,29,0.0,0.0,10,0.0,mse,,,,,0.01,0.09,0.0
1233,power,29,0.08333333333333333,0.0,10,0.0,mse,,,,,0.24,0.33,0.24
1234,power,29,0.16666666666666666,0.0,10,0.0,mse,,,,,0.57,0.49,0.74
1235,power,29,0.25,0.0,10,0.0,mse,,,,,0.91,0.81,0.99
1236,power,29,0.3333333333333333,0.0,10,0.0,mse,,,,,0.91,0.9,1.0
1237,power,29,0.41666666666666663,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
1238,power,29,0.5,0.0,10,0.0,mse,,,,,1.0,1.0,1.0
1239,type1_1,29,0.0,0.0,10,0.0,mae,0.0,0.0,0.0,0.16,0.08,0.16,0.16
1240,type1_1,29,0.0,0.0,10,0.006666666666666667,mae,0.84,1.0,1.0,0.09,0.01,0.09,0.0
1241,type1_1,29,0.0,0.0,10,0.013333333333333334,mae,1.0,1.0,1.0,0.09,0.01,0.09,0.0
1242,type1_1,29,0.0,0.0,10,0.02,mae,1.0,1.0,1.0,0.09,0.01,0.08,0.0
1243,type1_1,29,0.0,0.0,10,0.02666666666666667,mae,1.0,1.0,1.0,0.08,0.01,0.08,0.0
1244,type1_1,29,0.0,0.0,10,0.03333333333333333,mae,1.0,1.0,1.0,0.08,0.01,0.08,0.0
1245,type1_1,29,0.0,0.0,10,0.04,mae,1.0,1.0,1.0,0.08,0.01,0.08,0.0
1246,type1_2,29,0.0,0.0,10,0.0,mae,,,,0.0,0.0,0.0,0.08
1247,type1_2,29,0.0,1.0,10,0.0,mae,,,,0.24,0.0,0.16,0.08
1248,type1_2,29,0.0,2.0,10,0.0,mae,,,,0.49,0.0,0.24,0.08
1249,type1_2,29,0.0,3.0,10,0.0,mae,,,,0.49,0.0,0.32,0.08
1250,type1_2,29,0.0,4.0,10,0.0,mae,,,,0.49,0.0,0.33,0.08
1251,type1_2,29,0.0,5.0,10,0.0,mae,,,,0.49,0.0,0.33,0.08
1252,type1_2,29,0.0,6.0,10,0.0,mae,,,,0.49,0.0,0.33,0.08
1253,power,29,0.0,0.0,10,0.0,mae,,,,,0.01,0.1,0.0
1254,power,29,0.08333333333333333,0.0,10,0.0,mae,,,,,0.24,0.09,0.17
1255,power,29,0.16666666666666666,0.0,10,0.0,mae,,,,,0.57,0.41,0.65
1256,power,29,0.25,0.0,10,0.0,mae,,,,,0.91,0.65,0.99
1257,power,29,0.3333333333333333,0.0,10,0.0,mae,,,,,0.91,0.82,1.0
1258,power,29,0.41666666666666663,0.0,10,0.0,mae,,,,,1.0,0.9,1.0
1259,power,29,0.5,0.0,10,0.0,mae,,,,,1.0,1.0,1.0
