,set,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
1158,type1_1,27,0.0,0.0,0,0.02,mae,0.37,0.8,0.72,0.04,0.08,0.08,0.0
1159,type1_1,27,0.0,0.0,0,0.02666666666666667,mae,0.49,0.88,0.88,0.04,0.08,0.08,0.04
1160,type1_1,27,0.0,0.0,0,0.03333333333333333,mae,0.7,1.0,0.96,0.04,0.08,0.08,0.04
1161,type1_1,27,0.0,0.0,0,0.04,mae,0.82,1.0,1.0,0.04,0.08,0.04,0.0
1162,type1_2,27,0.0,0.0,0,0.0,mae,,,,0.04,0.025,0.105,0.0
1163,type1_2,27,0.0,1.0,0,0.0,mae,,,,0.105,0.025,0.065,0.0
1164,type1_2,27,0.0,2.0,0,0.0,mae,,,,0.21,0.025,0.0,0.0
1165,type1_2,27,0.0,3.0,0,0.0,mae,,,,0.29,0.025,0.0,0.0
1166,type1_2,27,0.0,4.0,0,0.0,mae,,,,0.29,0.025,0.0,0.0
1167,type1_2,27,0.0,5.0,0,0.0,mae,,,,0.395,0.025,0.0,0.0
1168,type1_2,27,0.0,6.0,0,0.0,mae,,,,0.395,0.025,0.0,0.0
1169,power,27,0.0,0.0,0,0.0,mae,,,,,0.04,0.04,0.08
1170,power,27,0.08333333333333333,0.0,0,0.0,mae,,,,,0.12,0.1,0.04
1171,power,27,0.16666666666666666,0.0,0,0.0,mae,,,,,0.385,0.22,0.24
1172,power,27,0.25,0.0,0,0.0,mae,,,,,0.545,0.4,0.425
1173,power,27,0.3333333333333333,0.0,0,0.0,mae,,,,,0.79,0.605,0.715
1174,power,27,0.41666666666666663,0.0,0,0.0,mae,,,,,0.92,0.685,0.86
1175,power,27,0.5,0.0,0,0.0,mae,,,,,0.96,0.765,0.96
1176,type1_1,28,0.0,0.0,0,0.0,mse,0.0,0.0,0.0,0.065,0.065,0.105,0.04
1177,type1_1,28,0.0,0.0,0,0.006666666666666667,mse,0.14,0.28,0.2,0.08,0.08,0.08,0.0
1178,type1_1,28,0.0,0.0,0,0.013333333333333334,mse,0.385,0.605,0.69,0.08,0.08,0.08,0.0
1179,type1_1,28,0.0,0.0,0,0.02,mse,0.625,0.96,1.0,0.08,0.08,0.08,0.0
1180,type1_1,28,0.0,0.0,0,0.02666666666666667,mse,1.0,1.0,1.0,0.08,0.08,0.08,0.0
1181,type1_1,28,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.08,0.08,0.0
1182,type1_1,28,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,0.08,0.08,0.08,0.0
1183,type1_2,28,0.0,0.0,0,0.0,mse,,,,0.08,0.065,0.065,0.04
1184,type1_2,28,0.0,1.0,0,0.0,mse,,,,0.165,0.065,0.145,0.04
1185,type1_2,28,0.0,2.0,0,0.0,mse,,,,0.25,0.065,0.125,0.04
1186,type1_2,28,0.0,3.0,0,0.0,mse,,,,0.29,0.065,0.165,0.04
1187,type1_2,28,0.0,4.0,0,0.0,mse,,,,0.29,0.065,0.165,0.04
1188,type1_2,28,0.0,5.0,0,0.0,mse,,,,0.29,0.065,0.165,0.04
1189,type1_2,28,0.0,6.0,0,0.0,mse,,,,0.33,0.065,0.125,0.04
1190,power,28,0.0,0.0,0,0.0,mse,,,,,0.08,0.04,0.06
1191,power,28,0.08333333333333333,0.0,0,0.0,mse,,,,,0.18,0.1,0.065
1192,power,28,0.16666666666666666,0.0,0,0.0,mse,,,,,0.28,0.305,0.265
1193,power,28,0.25,0.0,0,0.0,mse,,,,,0.485,0.405,0.515
1194,power,28,0.3333333333333333,0.0,0,0.0,mse,,,,,0.775,0.63,0.76
1195,power,28,0.41666666666666663,0.0,0,0.0,mse,,,,,0.92,0.79,0.96
1196,power,28,0.5,0.0,0,0.0,mse,,,,,1.0,0.855,0.96
1197,type1_1,28,0.0,0.0,0,0.0,mae,0.04,0.0,0.0,0.065,0.065,0.065,0.08
1198,type1_1,28,0.0,0.0,0,0.006666666666666667,mae,0.18,0.28,0.2,0.08,0.08,0.08,0.0
1199,type1_1,28,0.0,0.0,0,0.013333333333333334,mae,0.34,0.605,0.69,0.08,0.08,0.08,0.0
1200,type1_1,28,0.0,0.0,0,0.02,mae,0.525,0.96,1.0,0.08,0.08,0.08,0.0
1201,type1_1,28,0.0,0.0,0,0.02666666666666667,mae,0.83,1.0,1.0,0.08,0.08,0.08,0.04
1202,type1_1,28,0.0,0.0,0,0.03333333333333333,mae,0.975,1.0,1.0,0.08,0.08,0.08,0.0
1203,type1_1,28,0.0,0.0,0,0.04,mae,0.975,1.0,1.0,0.08,0.08,0.08,0.0
1204,type1_2,28,0.0,0.0,0,0.0,mae,,,,0.08,0.065,0.08,0.105
1205,type1_2,28,0.0,1.0,0,0.0,mae,,,,0.165,0.065,0.06,0.105
1206,type1_2,28,0.0,2.0,0,0.0,mae,,,,0.25,0.065,0.06,0.105
1207,type1_2,28,0.0,3.0,0,0.0,mae,,,,0.29,0.065,0.06,0.105
1208,type1_2,28,0.0,4.0,0,0.0,mae,,,,0.29,0.065,0.06,0.105
1209,type1_2,28,0.0,5.0,0,0.0,mae,,,,0.29,0.065,0.1,0.105
1210,type1_2,28,0.0,6.0,0,0.0,mae,,,,0.33,0.065,0.1,0.105
1211,power,28,0.0,0.0,0,0.0,mae,,,,,0.08,0.06,0.06
1212,power,28,0.08333333333333333,0.0,0,0.0,mae,,,,,0.18,0.14,0.04
1213,power,28,0.16666666666666666,0.0,0,0.0,mae,,,,,0.28,0.3,0.24
1214,power,28,0.25,0.0,0,0.0,mae,,,,,0.485,0.4,0.425
1215,power,28,0.3333333333333333,0.0,0,0.0,mae,,,,,0.775,0.5,0.69
1216,power,28,0.41666666666666663,0.0,0,0.0,mae,,,,,0.92,0.685,0.86
1217,power,28,0.5,0.0,0,0.0,mae,,,,,1.0,0.765,0.96
1218,type1_1,29,0.0,0.0,0,0.0,mse,0.0,0.065,0.06,0.08,0.06,0.165,0.0
1219,type1_1,29,0.0,0.0,0,0.006666666666666667,mse,0.43,0.675,0.7,0.08,0.08,0.08,0.0
1220,type1_1,29,0.0,0.0,0,0.013333333333333334,mse,0.86,1.0,0.96,0.08,0.08,0.08,0.0
1221,type1_1,29,0.0,0.0,0,0.02,mse,0.94,1.0,1.0,0.08,0.08,0.08,0.0
1222,type1_1,29,0.0,0.0,0,0.02666666666666667,mse,0.96,1.0,1.0,0.08,0.08,0.08,0.04
1223,type1_1,29,0.0,0.0,0,0.03333333333333333,mse,1.0,1.0,1.0,0.08,0.08,0.08,0.04
1224,type1_1,29,0.0,0.0,0,0.04,mse,1.0,1.0,1.0,0.08,0.08,0.04,0.04
1225,type1_2,29,0.0,0.0,0,0.0,mse,,,,0.0,0.04,0.04,0.08
1226,type1_2,29,0.0,1.0,0,0.0,mse,,,,0.06,0.04,0.12,0.08
1227,type1_2,29,0.0,2.0,0,0.0,mse,,,,0.205,0.04,0.04,0.08
1228,type1_2,29,0.0,3.0,0,0.0,mse,,,,0.325,0.04,0.08,0.08
1229,type1_2,29,0.0,4.0,0,0.0,mse,,,,0.365,0.04,0.08,0.08
1230,type1_2,29,0.0,5.0,0,0.0,mse,,,,0.405,0.04,0.08,0.08
1231,type1_2,29,0.0,6.0,0,0.0,mse,,,,0.405,0.04,0.08,0.08
1232,power,29,0.0,0.0,0,0.0,mse,,,,,0.08,0.08,0.04
1233,power,29,0.08333333333333333,0.0,0,0.0,mse,,,,,0.2,0.1,0.08
1234,power,29,0.16666666666666666,0.0,0,0.0,mse,,,,,0.3,0.305,0.225
1235,power,29,0.25,0.0,0,0.0,mse,,,,,0.52,0.405,0.475
1236,power,29,0.3333333333333333,0.0,0,0.0,mse,,,,,0.82,0.67,0.8
1237,power,29,0.41666666666666663,0.0,0,0.0,mse,,,,,0.87,0.75,0.96
1238,power,29,0.5,0.0,0,0.0,mse,,,,,0.92,0.83,0.96
1239,type1_1,29,0.0,0.0,0,0.0,mae,0.0,0.065,0.06,0.08,0.06,0.08,0.0
1240,type1_1,29,0.0,0.0,0,0.006666666666666667,mae,0.415,0.675,0.7,0.08,0.08,0.08,0.04
1241,type1_1,29,0.0,0.0,0,0.013333333333333334,mae,0.74,1.0,0.96,0.08,0.08,0.08,0.04
1242,type1_1,29,0.0,0.0,0,0.02,mae,0.96,1.0,1.0,0.08,0.08,0.08,0.04
1243,type1_1,29,0.0,0.0,0,0.02666666666666667,mae,0.96,1.0,1.0,0.08,0.08,0.08,0.04
1244,type1_1,29,0.0,0.0,0,0.03333333333333333,mae,1.0,1.0,1.0,0.08,0.08,0.08,0.04
1245,type1_1,29,0.0,0.0,0,0.04,mae,1.0,1.0,1.0,0.08,0.08,0.08,0.0
1246,type1_2,29,0.0,0.0,0,0.0,mae,,,,0.0,0.04,0.04,0.04
1247,type1_2,29,0.0,1.0,0,0.0,mae,,,,0.06,0.04,0.0,0.04
1248,type1_2,29,0.0,2.0,0,0.0,mae,,,,0.205,0.04,0.04,0.04
1249,type1_2,29,0.0,3.0,0,0.0,mae,,,,0.325,0.04,0.08,0.04
1250,type1_2,29,0.0,4.0,0,0.0,mae,,,,0.365,0.04,0.08,0.04
1251,type1_2,29,0.0,5.0,0,0.0,mae,,,,0.405,0.04,0.08,0.04
1252,type1_2,29,0.0,6.0,0,0.0,mae,,,,0.405,0.04,0.08,0.04
1253,power,29,0.0,0.0,0,0.0,mae,,,,,0.08,0.08,0.04
1254,power,29,0.08333333333333333,0.0,0,0.0,mae,,,,,0.2,0.14,0.08
1255,power,29,0.16666666666666666,0.0,0,0.0,mae,,,,,0.3,0.3,0.28
1256,power,29,0.25,0.0,0,0.0,mae,,,,,0.52,0.4,0.425
1257,power,29,0.3333333333333333,0.0,0,0.0,mae,,,,,0.82,0.54,0.69
1258,power,29,0.41666666666666663,0.0,0,0.0,mae,,,,,0.87,0.685,0.82
1259,power,29,0.5,0.0,0,0.0,mae,,,,,0.92,0.765,0.96
